miRNA	MIMATid	Gene	EntrezID	RefseqID	miRWalk	miRanda	miRDB	RNA22	Targetscan	SUM
hsa-miR-155-5p	MIMAT0000646	MKL2	57496	XM_005255454	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	MKL2	57496	XM_005255455	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	MKL2	57496	XM_005255451	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	MKL2	57496	XM_005255453	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	NLGN4X	57502	XM_005274567	0	0	0	1	0	1
hsa-miR-155-5p	MIMAT0000646	COG6	57511	NM_020751	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	PCDH19	57526	NM_020766	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	PCDH19	57526	NM_001105243	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	KIAA1430	57587	NM_020827	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	KIAA1432	57589	XM_005251523	0	0	0	1	0	1
hsa-miR-155-5p	MIMAT0000646	NYAP2	57624	NM_020864	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	SH3RF1	57630	NM_020870	0	0	0	1	0	1
hsa-miR-155-5p	MIMAT0000646	EPB41L5	57669	XM_005263720	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	EPB41L5	57669	XM_005263719	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	EPB41L5	57669	NM_001184937	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	EPB41L5	57669	XM_005263722	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	EPB41L5	57669	NM_020909	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	GPAM	57678	NM_020918	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	GPAM	57678	NM_001244949	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	ALS2	57679	NM_020919	0	0	0	1	0	1
hsa-miR-155-5p	MIMAT0000646	MIER1	57708	NM_001146113	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	MIER1	57708	NM_001077704	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	MIER1	57708	NM_001077703	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	MIER1	57708	NM_001077702	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	MIER1	57708	NM_001146111	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	SFMBT2	57713	NM_001029880	0	0	0	1	0	1
hsa-miR-155-5p	MIMAT0000646	TP53INP2	58476	NM_021202	0	0	0	1	0	1
hsa-miR-155-5p	MIMAT0000646	RHOU	58480	NM_021205	0	0	0	1	0	1
hsa-miR-155-5p	MIMAT0000646	ELMO2	63916	XM_005260497	0	0	0	1	0	1
hsa-miR-155-5p	MIMAT0000646	CHP2	63928	NM_022097	0	0	0	1	0	1
hsa-miR-155-5p	MIMAT0000646	KIF13A	63971	XM_005249290	0	0	0	1	0	1
hsa-miR-155-5p	MIMAT0000646	PRDM16	63976	XM_005244772	0	0	0	1	0	1
hsa-miR-155-5p	MIMAT0000646	CDH23	64072	NM_022124	0	0	0	1	0	1
hsa-miR-155-5p	MIMAT0000646	SMOC1	64093	NM_022137	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	SMOC1	64093	NM_001034852	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	SMOC1	64093	XM_005267996	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	PARVG	64098	XM_005261701	0	0	0	1	0	1
hsa-miR-155-5p	MIMAT0000646	XYLT1	64131	NM_022166	0	0	0	1	0	1
hsa-miR-155-5p	MIMAT0000646	ERAP2	64167	NM_022350	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	ERAP2	64167	XM_005272045	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	ERAP2	64167	NM_001130140	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	PAPD5	64282	XM_005256092	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	IKZF4	64375	NM_022465	0	0	0	1	0	1
hsa-miR-155-5p	MIMAT0000646	DCLRE1C	64421	NM_001033858	0	0	0	1	0	1
hsa-miR-155-5p	MIMAT0000646	HIAT1	64645	XM_005271118	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	HIAT1	64645	NM_033055	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	GAREM	64762	NM_001242409	0	0	0	1	0	1
hsa-miR-155-5p	MIMAT0000646	DDX31	64794	XM_005272206	0	0	0	1	0	1
hsa-miR-155-5p	MIMAT0000646	FBXL17	64839	XM_005272050	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	SLC13A3	64849	XM_005260513	0	0	0	1	0	1
hsa-miR-155-5p	MIMAT0000646	METTL4	64863	NM_022840	0	0	0	1	0	1
hsa-miR-155-5p	MIMAT0000646	METTL4	64863	XM_005258131	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	CDCP1	64866	NM_022842	0	0	0	1	0	1
hsa-miR-155-5p	MIMAT0000646	PAPOLG	64895	XM_005264501	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	BCL11B	64919	NM_138576	0	0	0	1	0	1
hsa-miR-155-5p	MIMAT0000646	PCDH15	65217	NM_001142772	0	0	0	0	1	1
hsa-miR-155-5p	MIMAT0000646	ZNF649	65251	NM_023074	0	0	0	1	0	1
hsa-miR-155-5p	MIMAT0000646	TMEM108	66000	XM_005247728	0	0	0	1	0	1
hsa-miR-155-5p	MIMAT0000646	FAM134A	79137	XM_005246849	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	FAM134A	79137	XM_005246848	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	ZNF557	79230	NM_024341	0	0	0	1	0	1
hsa-miR-155-5p	MIMAT0000646	ZXDC	79364	NM_025112	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	TMEM231	79583	NM_001077416	0	0	0	1	0	1
hsa-miR-155-5p	MIMAT0000646	SCRN3	79634	XM_005246855	0	0	0	1	0	1
hsa-miR-155-5p	MIMAT0000646	EFCAB1	79645	NM_001142857	0	0	0	1	0	1
hsa-miR-155-5p	MIMAT0000646	NARG2	79664	NM_001018089	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	VTCN1	79679	NM_001253849	0	0	0	1	0	1
hsa-miR-155-5p	MIMAT0000646	VPS37B	79720	XM_005253622	0	0	0	1	0	1
hsa-miR-155-5p	MIMAT0000646	ASB13	79754	NM_024701	0	0	0	1	0	1
hsa-miR-155-5p	MIMAT0000646	CARF	79800	NM_024744	0	0	0	1	0	1
hsa-miR-155-5p	MIMAT0000646	PTCD2	79810	NM_024754	0	0	0	1	0	1
hsa-miR-155-5p	MIMAT0000646	PEAK1	79834	XM_005254675	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	PEAK1	79834	XM_005254676	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	PEAK1	79834	XM_005254673	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	PEAK1	79834	NM_024776	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	PEAK1	79834	XM_005254674	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	PEAK1	79834	XM_005254671	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	PEAK1	79834	XM_005254670	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	PRR5L	79899	NM_001160168	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	PRR5L	79899	NM_001160169	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	PRR5L	79899	XM_005253142	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	PRR5L	79899	XM_005253143	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	PRR5L	79899	XM_005253144	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	PRR5L	79899	NM_024841	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	SPEF2	79925	NM_144722	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	TMEM156	80008	XM_005262669	0	0	0	1	0	1
hsa-miR-155-5p	MIMAT0000646	C14orf159	80017	NM_001102366	0	0	0	1	0	1
hsa-miR-155-5p	MIMAT0000646	TRPM3	80036	XM_005252236	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	TRPM3	80036	XM_005252232	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	TRPM3	80036	XM_005252229	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	TRPM3	80036	XM_005252228	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	TRPM3	80036	XM_005252223	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	TRPM3	80036	XM_005252224	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	TRPM3	80036	XM_005252218	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	TRPM3	80036	XM_005252235	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	TRPM3	80036	XM_005252234	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	TRPM3	80036	XM_005252233	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	TRPM3	80036	XM_005252231	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	TRPM3	80036	XM_005252230	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	TRPM3	80036	XM_005252227	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	TRPM3	80036	XM_005252225	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	TRPM3	80036	XM_005252226	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	TRPM3	80036	XM_005252222	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	TRPM3	80036	XM_005252221	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	TRPM3	80036	XM_005252220	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	TRPM3	80036	XM_005252219	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	BICC1	80114	XM_005270169	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	BICC1	80114	XM_005270170	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	RAB11FIP1	80223	NM_001002814	0	0	0	1	0	1
hsa-miR-155-5p	MIMAT0000646	FAM49A	81553	NM_030797	0	0	0	1	0	1
hsa-miR-155-5p	MIMAT0000646	CAB39L	81617	NM_030925	0	0	0	1	0	1
hsa-miR-155-5p	MIMAT0000646	RNF170	81790	NM_001160225	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	RNF170	81790	NM_030954	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	APH1B	83464	NM_001145646	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	SH3BGRL2	83699	NM_031469	0	0	0	1	0	1
hsa-miR-155-5p	MIMAT0000646	FSD1L	83856	NM_207647	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	NCALD	83988	XM_005251078	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	HDHD2	84064	XM_005258371	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	ZRANB3	84083	XM_005263810	0	0	0	1	0	1
hsa-miR-155-5p	MIMAT0000646	NLRC5	84166	XM_005256194	0	0	0	1	0	1
hsa-miR-155-5p	MIMAT0000646	RGPD5	84220	XM_005263819	0	0	0	1	0	1
hsa-miR-155-5p	MIMAT0000646	C2orf88	84281	XM_005246905	0	0	0	1	0	1
hsa-miR-155-5p	MIMAT0000646	EFCAB2	84288	NM_001143943	0	0	0	1	0	1
hsa-miR-155-5p	MIMAT0000646	UTP23	84294	XM_005251080	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	HHIPL1	84439	NM_001127258	0	0	0	1	0	1
hsa-miR-155-5p	MIMAT0000646	ABLIM2	84448	XM_005248015	0	0	0	1	0	1
hsa-miR-155-5p	MIMAT0000646	L3MBTL3	84456	XM_005267161	0	0	0	1	0	1
hsa-miR-155-5p	MIMAT0000646	KIAA1841	84542	XM_005264609	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	RNASE7	84659	NM_032572	0	0	0	1	0	1
hsa-miR-155-5p	MIMAT0000646	PLEKHA8	84725	NM_001197026	0	0	0	1	0	1
hsa-miR-155-5p	MIMAT0000646	TMEM25	84866	NM_032780	0	0	0	1	0	1
hsa-miR-155-5p	MIMAT0000646	CBR4	84869	XM_005263316	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	AGBL4	84871	NM_032785	0	0	0	1	0	1
hsa-miR-155-5p	MIMAT0000646	ZNF566	84924	NM_032838	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	ZNF566	84924	NM_001145344	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	ZNF566	84924	NM_001145343	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	TNS4	84951	XM_005257744	0	0	0	1	0	1
hsa-miR-155-5p	MIMAT0000646	TMEM241	85019	NM_032933	0	0	0	1	0	1
hsa-miR-155-5p	MIMAT0000646	UBE3B	89910	NM_130466	0	0	0	1	0	1
hsa-miR-155-5p	MIMAT0000646	UBE3B	89910	XM_005253990	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	PHLDB2	90102	XM_005247876	0	0	0	1	0	1
hsa-miR-155-5p	MIMAT0000646	HN1L	90861	NM_144570	0	0	0	1	0	1
hsa-miR-155-5p	MIMAT0000646	FMNL3	91010	NM_198900	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	ZNF682	91120	NM_033196	0	0	0	1	0	1
hsa-miR-155-5p	MIMAT0000646	ANKRD44	91526	XM_005246946	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	PLXNA4	91584	NM_020911	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	OXNAD1	92106	XM_005265560	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	GORAB	92344	NM_152281	0	0	0	1	0	1
hsa-miR-155-5p	MIMAT0000646	MOB1B	92597	NM_173468	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	MOB1B	92597	NM_001244766	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	TMEM169	92691	NM_001142310	0	0	0	1	0	1
hsa-miR-155-5p	MIMAT0000646	SDR42E1	93517	XM_005256257	0	0	0	1	0	1
hsa-miR-155-5p	MIMAT0000646	PHF21B	112885	NM_138415	0	0	0	1	0	1
hsa-miR-155-5p	MIMAT0000646	VPS26B	112936	NM_052875	0	0	0	1	0	1
hsa-miR-155-5p	MIMAT0000646	TRIM9	114088	NM_052978	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	MYSM1	114803	XM_005270418	0	0	0	1	0	1
hsa-miR-155-5p	MIMAT0000646	RNF157	114804	NM_052916	0	0	0	1	0	1
hsa-miR-155-5p	MIMAT0000646	FHAD1	114827	XM_005245730	0	0	0	1	0	1
hsa-miR-155-5p	MIMAT0000646	FBXO32	114907	NM_148177	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	FBXO32	114907	NM_001242463	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	LRRC42	115353	NM_001256409	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	LRRC42	115353	XM_005270426	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	LRRC42	115353	NM_052940	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	FCHO2	115548	NM_001146032	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	DIS3L	115752	XM_005254146	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	FAM129A	116496	XM_005244874	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	FAM129A	116496	XM_005244873	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	FAT3	120114	XM_005273759	0	0	0	1	0	1
hsa-miR-155-5p	MIMAT0000646	SOCS4	122809	NM_080867	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	WHAMM	123720	NM_001080435	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	CD300LB	124599	NM_174892	0	0	0	1	0	1
hsa-miR-155-5p	MIMAT0000646	NR2C2AP	126382	NM_176880	0	0	0	1	0	1
hsa-miR-155-5p	MIMAT0000646	IFFO2	126917	NM_001136265	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	PLEKHH2	130271	NM_172069	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	DNAJC19	131118	NM_001190233	0	0	0	0	1	1
hsa-miR-155-5p	MIMAT0000646	DNAJC19	131118	NM_145261	0	0	0	0	1	1
hsa-miR-155-5p	MIMAT0000646	METTL6	131965	XM_005264871	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	METTL6	131965	XM_005264868	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	CPEB2	132864	XM_005248135	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	CPEB2	132864	NM_182646	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	CPEB2	132864	NM_001177384	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	CPEB2	132864	NM_001177383	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	CPEB2	132864	NM_001177381	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	CPEB2	132864	NM_182485	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	IL31RA	133396	NM_001242638	0	0	0	1	0	1
hsa-miR-155-5p	MIMAT0000646	NADK2	133686	NM_153013	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	NADK2	133686	XM_005248241	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	C5orf24	134553	NM_152409	0	0	0	0	1	1
hsa-miR-155-5p	MIMAT0000646	C5orf24	134553	NM_001135586	0	0	0	0	1	1
hsa-miR-155-5p	MIMAT0000646	UNC5D	137970	XM_005273404	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	UNC5D	137970	NM_080872	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	UNC5D	137970	XM_005273405	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	PTPDC1	138639	NM_177995	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	PTPDC1	138639	XM_005251711	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	PTPDC1	138639	XM_005251712	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	PTPDC1	138639	NM_152422	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	PTPDC1	138639	NM_001253829	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	PTPDC1	138639	NM_001253830	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	NRSN1	140767	NM_080723	0	0	0	1	0	1
hsa-miR-155-5p	MIMAT0000646	MPP7	143098	XM_005252369	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	FAM76B	143684	XM_005273776	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	FAM76B	143684	XM_005273775	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	BEST3	144453	NM_032735	0	0	0	1	0	1
hsa-miR-155-5p	MIMAT0000646	KRT80	144501	XM_005268675	0	0	0	1	0	1
hsa-miR-155-5p	MIMAT0000646	FAM216B	144809	NM_182508	0	0	0	1	0	1
hsa-miR-155-5p	MIMAT0000646	MIPOL1	145282	NM_001195296	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	MIPOL1	145282	XM_005267353	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	MIPOL1	145282	XM_005267352	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	MIPOL1	145282	NM_138731	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	MIPOL1	145282	NM_001195297	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	ZNF785	146540	NM_152458	0	0	0	1	0	1
hsa-miR-155-5p	MIMAT0000646	C19orf25	148223	NM_152482	0	0	0	1	0	1
hsa-miR-155-5p	MIMAT0000646	CLDN19	149461	NM_148960	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	CLDN19	149461	NM_001185117	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	METTL21A	151194	NM_001127395	0	0	0	1	0	1
hsa-miR-155-5p	MIMAT0000646	RNF38	152006	NM_194328	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	RNF38	152006	NM_194329	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	RNF38	152006	XM_005251367	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	RNF38	152006	NM_194330	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	RNF38	152006	XM_005251366	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	RNF38	152006	NM_022781	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	RNF38	152006	XM_005251368	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	RNF38	152006	NM_194332	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	RNF38	152006	XM_005251364	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	RNF38	152006	XM_005251365	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	SH3RF2	153769	XM_005268380	0	0	0	1	0	1
hsa-miR-155-5p	MIMAT0000646	TMEM213	155006	XM_005250167	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	MCMDC2	157777	NM_173518	0	0	0	1	0	1
hsa-miR-155-5p	MIMAT0000646	AWAT2	158835	NM_001002254	0	0	0	1	0	1
hsa-miR-155-5p	MIMAT0000646	USP51	158880	NM_201286	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	USP51	158880	XM_005261992	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	USP51	158880	XM_005261993	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	SLC35G1	159371	XM_005269584	0	0	0	1	0	1
hsa-miR-155-5p	MIMAT0000646	SLC5A12	159963	NM_178498	0	0	0	1	0	1
hsa-miR-155-5p	MIMAT0000646	TMTC3	160418	NM_181783	0	0	0	1	0	1
hsa-miR-155-5p	MIMAT0000646	TOR1AIP2	163590	NM_001199260	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	TOR1AIP2	163590	XM_005244939	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	TOR1AIP2	163590	XM_005244938	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	TOR1AIP2	163590	XM_005244937	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	TOR1AIP2	163590	NM_022347	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	TOR1AIP2	163590	NM_145034	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	RASSF6	166824	NM_177532	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	RASSF6	166824	NM_001270392	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	RASSF6	166824	NM_001270391	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	RASSF6	166824	NM_201431	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	LIX1	167410	NM_153234	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	CCDC71L	168455	XM_005250177	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	DHX36	170506	NM_020865	0	0	0	1	0	1
hsa-miR-155-5p	MIMAT0000646	ADAMTS16	170690	NM_139056	0	0	0	1	0	1
hsa-miR-155-5p	MIMAT0000646	ADAMTS17	170691	NM_139057	0	0	0	1	0	1
hsa-miR-155-5p	MIMAT0000646	METTL15	196074	NM_152636	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	METTL15	196074	XM_005252809	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	METTL15	196074	NM_001113528	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	C1orf86	199990	NM_001146310	0	0	0	1	0	1
hsa-miR-155-5p	MIMAT0000646	CCDC171	203238	XM_005251398	0	0	0	1	0	1
hsa-miR-155-5p	MIMAT0000646	SLC36A1	206358	NM_078483	0	0	0	1	0	1
hsa-miR-155-5p	MIMAT0000646	ZNF25	219749	NM_145011	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	ZNF25	219749	XM_005252383	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	ZNF25	219749	XM_005252385	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	ZNF25	219749	XM_005252384	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	BEND6	221336	XM_005248889	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	BEND6	221336	NM_152731	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	KIF6	221458	NM_145027	0	0	0	1	0	1
hsa-miR-155-5p	MIMAT0000646	KIAA1324L	222223	NM_152748	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	CNOT6L	246175	XM_005262877	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	CNOT6L	246175	XM_005262876	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	ZNF620	253639	NM_001256168	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	ZNF620	253639	NM_001256167	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	METTL20	254013	XM_005253345	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	METTL20	254013	XM_005253346	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	METTL20	254013	NM_001135864	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	METTL20	254013	NM_001135863	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	METTL20	254013	NM_173802	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	BRWD3	254065	XM_005262114	0	0	0	0	1	1
hsa-miR-155-5p	MIMAT0000646	BRWD3	254065	XM_005262115	0	0	0	0	1	1
hsa-miR-155-5p	MIMAT0000646	BRWD3	254065	XM_005262117	0	0	0	0	1	1
hsa-miR-155-5p	MIMAT0000646	BRWD3	254065	XM_005262116	0	0	0	0	1	1
hsa-miR-155-5p	MIMAT0000646	BRWD3	254065	XM_005262113	0	0	0	0	1	1
hsa-miR-155-5p	MIMAT0000646	BRWD3	254065	XM_005262118	0	0	0	0	1	1
hsa-miR-155-5p	MIMAT0000646	BRWD3	254065	XM_005262119	0	0	0	0	1	1
hsa-miR-155-5p	MIMAT0000646	RNF169	254225	NM_001098638	0	0	0	1	0	1
hsa-miR-155-5p	MIMAT0000646	CCDC108	255101	NM_194302	0	0	0	1	0	1
hsa-miR-155-5p	MIMAT0000646	STEAP2	261729	NM_001244944	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	STEAP2	261729	NM_001040665	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	STEAP2	261729	NM_152999	1	0	0	0	0	1
hsa-miR-155-5p	MIMAT0000646	CCDC153	283152	XM_005271515	0	0	0	1	0	1
